model,condition,collapsed,n,collapse_rate,ci_lo,ci_hi,fold_ok,mean_plddt,mean_entropy
RaphaelMourad/Mistral-Prot-v1-134M,CONTROL,47,50,0.94,0.8378290830794766,0.9793850296558022,50,42.192472755908966,3.4991257922758905
RaphaelMourad/Mistral-Prot-v1-134M,L2_D1x,35,50,0.7,0.5624964953220304,0.8089644650121872,50,52.15141403675079,3.0824060817443035
RaphaelMourad/Mistral-Prot-v1-134M,L2_D2x,17,50,0.34,0.22436949220206606,0.4784617395305599,50,62.41498017311096,2.022541401281529
RaphaelMourad/Mistral-Prot-v1-134M,L2_D4x,0,50,0.0,0.0,0.0713475991644559,50,72.76436281204224,0.3773439300246795
RaphaelMourad/Mistral-Prot-v1-134M,L7_D1x,39,50,0.78,0.6475845041534792,0.8724608403144255,50,51.00751096010208,3.219326175923895
RaphaelMourad/Mistral-Prot-v1-134M,L7_D2x,37,50,0.74,0.6044684273177043,0.8412847250833568,50,53.88611602783203,3.0296946099600333
RaphaelMourad/Mistral-Prot-v1-134M,L7_D4x,30,50,0.6,0.46181437744413967,0.723916102722969,50,59.098285257816315,2.784654314460424
